名称,年份,地区生产总值(万元)
黑龙江省鸡西市鸡东县,2004,381671.0
黑龙江省鸡西市鸡东县,2005,375079.0
黑龙江省鸡西市鸡东县,2006,417901.0
黑龙江省鸡西市鸡东县,2007,481802.0
黑龙江省鸡西市鸡东县,2008,523426.0
黑龙江省鸡西市鸡东县,2009,621853.0
黑龙江省鸡西市鸡东县,2010,788988.0
黑龙江省鸡西市鸡东县,2011,957340.0
黑龙江省鸡西市鸡东县,2012,1110118.0
黑龙江省鸡西市鸡东县,2013,1059816.0
黑龙江省鸡西市鸡东县,2014,909097.0
黑龙江省鸡西市鸡东县,2015,900319.0
黑龙江省鸡西市鸡东县,2016,917673.0
黑龙江省鸡西市鸡东县,2017,845881.0
黑龙江省鸡西市鸡东县,2018,849439.0
黑龙江省鸡西市鸡东县,2019,855553.0
黑龙江省鸡西市鸡东县,2020,868704.0
黑龙江省鸡西市虎林市,2000,262229.0
黑龙江省鸡西市虎林市,2001,280784.0
黑龙江省鸡西市虎林市,2002,273285.0
黑龙江省鸡西市虎林市,2003,329622.0
黑龙江省鸡西市虎林市,2004,394390.0
黑龙江省鸡西市虎林市,2005,426131.0
黑龙江省鸡西市虎林市,2006,482328.0
黑龙江省鸡西市虎林市,2007,574317.0
黑龙江省鸡西市虎林市,2008,689113.0
黑龙江省鸡西市虎林市,2009,777819.0
黑龙江省鸡西市虎林市,2010,887460.0
黑龙江省鸡西市虎林市,2011,1124502.0
黑龙江省鸡西市虎林市,2012,1362542.0
黑龙江省鸡西市虎林市,2013,1379833.0
黑龙江省鸡西市虎林市,2014,1291374.0
黑龙江省鸡西市虎林市,2015,1317233.0
黑龙江省鸡西市虎林市,2016,1318678.0
黑龙江省鸡西市虎林市,2017,1414575.0
黑龙江省鸡西市虎林市,2018,1508239.0
黑龙江省鸡西市虎林市,2019,1543194.0
黑龙江省鸡西市虎林市,2020,1599744.0
黑龙江省鸡西市密山市,2000,265244.0
黑龙江省鸡西市密山市,2001,295967.0
黑龙江省鸡西市密山市,2002,312798.0
黑龙江省鸡西市密山市,2003,349025.0
黑龙江省鸡西市密山市,2004,411622.0
黑龙江省鸡西市密山市,2005,425386.0
黑龙江省鸡西市密山市,2006,464478.0
黑龙江省鸡西市密山市,2007,538543.0
黑龙江省鸡西市密山市,2008,630896.0
黑龙江省鸡西市密山市,2009,743380.0
黑龙江省鸡西市密山市,2010,883160.0
黑龙江省鸡西市密山市,2011,1116188.0
黑龙江省鸡西市密山市,2012,1326161.0
黑龙江省鸡西市密山市,2013,1376912.0
黑龙江省鸡西市密山市,2014,1318526.0
黑龙江省鸡西市密山市,2015,1303801.0
黑龙江省鸡西市密山市,2016,1299625.0
黑龙江省鸡西市密山市,2017,1309454.0
黑龙江省鸡西市密山市,2018,1374413.0
黑龙江省鸡西市密山市,2019,1375060.0
黑龙江省鸡西市密山市,2020,1409460.0
黑龙江省鹤岗市萝北县,2000,186040.0
黑龙江省鹤岗市萝北县,2001,202792.0
黑龙江省鹤岗市萝北县,2002,218772.0
黑龙江省鹤岗市萝北县,2003,254221.0
黑龙江省鹤岗市萝北县,2004,290610.0
黑龙江省鹤岗市萝北县,2005,238199.0
黑龙江省鹤岗市萝北县,2006,266174.0
黑龙江省鹤岗市萝北县,2007,300681.0
黑龙江省鹤岗市萝北县,2008,368729.0
黑龙江省鹤岗市萝北县,2009,403979.0
黑龙江省鹤岗市萝北县,2010,516055.0
黑龙江省鹤岗市萝北县,2011,680336.0
黑龙江省鹤岗市萝北县,2012,851528.0
黑龙江省鹤岗市萝北县,2013,809720.0
黑龙江省鹤岗市萝北县,2014,869022.0
黑龙江省鹤岗市萝北县,2015,831490.0
黑龙江省鹤岗市萝北县,2016,825752.0
黑龙江省鹤岗市萝北县,2017,869785.0
黑龙江省鹤岗市萝北县,2018,864085.0
黑龙江省鹤岗市萝北县,2019,957865.0
黑龙江省鹤岗市萝北县,2020,1019258.0
黑龙江省鹤岗市绥滨县,2000,121926.0
黑龙江省鹤岗市绥滨县,2001,132142.0
黑龙江省鹤岗市绥滨县,2002,137642.0
黑龙江省鹤岗市绥滨县,2003,156468.0
黑龙江省鹤岗市绥滨县,2004,173459.0
黑龙江省鹤岗市绥滨县,2005,158766.0
黑龙江省鹤岗市绥滨县,2006,176359.0
黑龙江省鹤岗市绥滨县,2007,202878.0
黑龙江省鹤岗市绥滨县,2008,239853.0
黑龙江省鹤岗市绥滨县,2009,271859.0
黑龙江省鹤岗市绥滨县,2010,351923.0
黑龙江省鹤岗市绥滨县,2011,446154.0
黑龙江省鹤岗市绥滨县,2012,542601.0
黑龙江省鹤岗市绥滨县,2013,507891.0
黑龙江省鹤岗市绥滨县,2014,481273.0
黑龙江省鹤岗市绥滨县,2015,500785.0
黑龙江省鹤岗市绥滨县,2016,505392.0
黑龙江省鹤岗市绥滨县,2017,544051.0
黑龙江省鹤岗市绥滨县,2018,527844.0
黑龙江省鹤岗市绥滨县,2019,580917.0
黑龙江省鹤岗市绥滨县,2020,599707.0
黑龙江省双鸭山市集贤县,2000,107854.0
黑龙江省双鸭山市集贤县,2001,110981.0
黑龙江省双鸭山市集贤县,2002,127013.0
黑龙江省双鸭山市集贤县,2003,149095.0
黑龙江省双鸭山市集贤县,2004,184542.0
黑龙江省双鸭山市集贤县,2005,272160.0
黑龙江省双鸭山市集贤县,2006,323193.0
黑龙江省双鸭山市集贤县,2007,354330.0
黑龙江省双鸭山市集贤县,2008,453116.0
黑龙江省双鸭山市集贤县,2009,537100.0
黑龙江省双鸭山市集贤县,2010,664967.0
黑龙江省双鸭山市集贤县,2011,996683.0
黑龙江省双鸭山市集贤县,2012,1199895.0
黑龙江省双鸭山市集贤县,2013,1242550.0
黑龙江省双鸭山市集贤县,2014,740687.0
黑龙江省双鸭山市集贤县,2015,649382.0
黑龙江省双鸭山市集贤县,2016,672903.0
黑龙江省双鸭山市集贤县,2017,735799.0
黑龙江省双鸭山市集贤县,2018,796751.0
黑龙江省双鸭山市集贤县,2019,691202.0
黑龙江省双鸭山市集贤县,2020,725969.0
黑龙江省双鸭山市友谊县,2000,66701.0
黑龙江省双鸭山市友谊县,2001,71922.0
黑龙江省双鸭山市友谊县,2002,78118.0
黑龙江省双鸭山市友谊县,2003,90301.0
黑龙江省双鸭山市友谊县,2004,106242.0
黑龙江省双鸭山市友谊县,2005,120728.0
黑龙江省双鸭山市友谊县,2006,135760.0
黑龙江省双鸭山市友谊县,2007,172056.0
黑龙江省双鸭山市友谊县,2008,206700.0
黑龙江省双鸭山市友谊县,2009,233829.0
黑龙江省双鸭山市友谊县,2010,284528.0
黑龙江省双鸭山市友谊县,2011,364405.0
黑龙江省双鸭山市友谊县,2012,425637.0
黑龙江省双鸭山市友谊县,2013,435485.0
黑龙江省双鸭山市友谊县,2014,375097.0
黑龙江省双鸭山市友谊县,2015,381031.0
黑龙江省双鸭山市友谊县,2016,395213.0
黑龙江省双鸭山市友谊县,2017,435214.0
黑龙江省双鸭山市友谊县,2018,480087.0
黑龙江省双鸭山市友谊县,2019,398796.0
黑龙江省双鸭山市友谊县,2020,426499.0
黑龙江省双鸭山市宝清县,2000,174056.0
黑龙江省双鸭山市宝清县,2001,186551.0
黑龙江省双鸭山市宝清县,2002,200538.0
黑龙江省双鸭山市宝清县,2003,222512.0
黑龙江省双鸭山市宝清县,2004,282196.0
黑龙江省双鸭山市宝清县,2005,350068.0
黑龙江省双鸭山市宝清县,2006,424326.0
黑龙江省双鸭山市宝清县,2007,519359.0
黑龙江省双鸭山市宝清县,2008,672729.0
黑龙江省双鸭山市宝清县,2009,796293.0
黑龙江省双鸭山市宝清县,2010,1005231.0
黑龙江省双鸭山市宝清县,2011,1494841.0
黑龙江省双鸭山市宝清县,2012,1792056.0
黑龙江省双鸭山市宝清县,2013,2010223.0
黑龙江省双鸭山市宝清县,2014,1464626.0
黑龙江省双鸭山市宝清县,2015,1474685.0
黑龙江省双鸭山市宝清县,2016,1451031.0
黑龙江省双鸭山市宝清县,2017,1532776.0
黑龙江省双鸭山市宝清县,2018,1723224.0
黑龙江省双鸭山市宝清县,2019,1184000.0
黑龙江省双鸭山市宝清县,2020,1286825.0
黑龙江省双鸭山市饶河县,2000,47740.0
黑龙江省双鸭山市饶河县,2001,48819.0
黑龙江省双鸭山市饶河县,2002,46637.0
黑龙江省双鸭山市饶河县,2003,49053.0
黑龙江省双鸭山市饶河县,2004,55405.0
黑龙江省双鸭山市饶河县,2005,119192.0
黑龙江省双鸭山市饶河县,2006,133163.0
黑龙江省双鸭山市饶河县,2007,176879.0
黑龙江省双鸭山市饶河县,2008,222689.0
黑龙江省双鸭山市饶河县,2009,257210.0
黑龙江省双鸭山市饶河县,2010,301161.0
黑龙江省双鸭山市饶河县,2011,375543.0
黑龙江省双鸭山市饶河县,2012,447410.0
黑龙江省双鸭山市饶河县,2013,471625.0
黑龙江省双鸭山市饶河县,2014,480160.0
黑龙江省双鸭山市饶河县,2015,497874.0
黑龙江省双鸭山市饶河县,2016,485155.0
黑龙江省双鸭山市饶河县,2017,526989.0
黑龙江省双鸭山市饶河县,2018,603395.0
黑龙江省双鸭山市饶河县,2019,633557.0
黑龙江省双鸭山市饶河县,2020,687181.0
黑龙江省大庆市肇州县,2000,119526.0
黑龙江省大庆市肇州县,2001,141672.0
黑龙江省大庆市肇州县,2002,175386.0
黑龙江省大庆市肇州县,2003,200204.0
黑龙江省大庆市肇州县,2004,230003.0
黑龙江省大庆市肇州县,2005,202652.0
黑龙江省大庆市肇州县,2006,233119.0
黑龙江省大庆市肇州县,2007,272835.0
黑龙江省大庆市肇州县,2008,370652.0
黑龙江省大庆市肇州县,2009,516241.0
黑龙江省大庆市肇州县,2010,804098.0
黑龙江省大庆市肇州县,2011,1192438.0
黑龙江省大庆市肇州县,2012,1550916.0
黑龙江省大庆市肇州县,2013,2009305.0
黑龙江省大庆市肇州县,2014,2133876.0
黑龙江省大庆市肇州县,2015,2146226.0
黑龙江省大庆市肇州县,2016,2018625.0
黑龙江省大庆市肇州县,2017,1305524.0
黑龙江省大庆市肇州县,2018,1155975.0
黑龙江省大庆市肇州县,2019,1314996.0
黑龙江省大庆市肇州县,2020,1373981.0
黑龙江省大庆市肇源县,2000,127048.0
黑龙江省大庆市肇源县,2001,146166.0
黑龙江省大庆市肇源县,2002,173899.0
黑龙江省大庆市肇源县,2003,188660.0
黑龙江省大庆市肇源县,2004,221097.0
黑龙江省大庆市肇源县,2005,235105.0
黑龙江省大庆市肇源县,2006,297008.0
黑龙江省大庆市肇源县,2007,334875.0
黑龙江省大庆市肇源县,2008,426998.0
黑龙江省大庆市肇源县,2009,637781.0
黑龙江省大庆市肇源县,2010,887267.0
黑龙江省大庆市肇源县,2011,1281862.0
黑龙江省大庆市肇源县,2012,1400881.0
黑龙江省大庆市肇源县,2013,1783837.0
黑龙江省大庆市肇源县,2014,1883842.0
黑龙江省大庆市肇源县,2015,1659586.0
黑龙江省大庆市肇源县,2016,1551279.0
黑龙江省大庆市肇源县,2017,1067213.0
黑龙江省大庆市肇源县,2018,1014935.0
黑龙江省大庆市肇源县,2019,1033885.0
黑龙江省大庆市肇源县,2020,1133277.0
黑龙江省大庆市林甸县,2000,70838.0
黑龙江省大庆市林甸县,2001,65934.0
黑龙江省大庆市林甸县,2002,79855.0
黑龙江省大庆市林甸县,2003,95066.0
黑龙江省大庆市林甸县,2004,115189.0
黑龙江省大庆市林甸县,2005,127860.0
黑龙江省大庆市林甸县,2006,146546.0
黑龙江省大庆市林甸县,2007,172534.0
黑龙江省大庆市林甸县,2008,215044.0
黑龙江省大庆市林甸县,2009,328140.0
黑龙江省大庆市林甸县,2010,415601.0
黑龙江省大庆市林甸县,2011,504380.0
黑龙江省大庆市林甸县,2012,555988.0
黑龙江省大庆市林甸县,2013,619768.0
黑龙江省大庆市林甸县,2014,692154.0
黑龙江省大庆市林甸县,2015,521177.0
黑龙江省大庆市林甸县,2016,552871.0
黑龙江省大庆市林甸县,2017,459880.0
黑龙江省大庆市林甸县,2018,454313.0
黑龙江省大庆市林甸县,2019,618347.0
黑龙江省大庆市林甸县,2020,711638.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2000,100015.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2001,109482.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2002,129191.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2003,145963.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2004,169672.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2005,176665.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2006,202592.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2007,233491.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2008,295808.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2009,387608.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2010,562696.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2011,707825.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2012,966376.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2013,1207552.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2014,1334120.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2015,1031745.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2016,1048988.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2017,1065072.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2018,781928.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2019,1001238.0
黑龙江省大庆市杜尔伯特蒙古族自治县,2020,1056165.0
黑龙江省伊春市嘉荫县,2000,56301.0
黑龙江省伊春市嘉荫县,2001,62319.0
黑龙江省伊春市嘉荫县,2002,68715.0
黑龙江省伊春市嘉荫县,2003,75566.0
黑龙江省伊春市嘉荫县,2004,85389.0
黑龙江省伊春市嘉荫县,2005,101506.0
黑龙江省伊春市嘉荫县,2006,113891.0
黑龙江省伊春市嘉荫县,2007,140477.0
黑龙江省伊春市嘉荫县,2008,142267.0
黑龙江省伊春市嘉荫县,2009,159994.0
黑龙江省伊春市嘉荫县,2010,190308.0
黑龙江省伊春市嘉荫县,2011,224210.0
黑龙江省伊春市嘉荫县,2012,247103.0
黑龙江省伊春市嘉荫县,2013,250995.0
黑龙江省伊春市嘉荫县,2014,247776.0
黑龙江省伊春市嘉荫县,2015,267349.0
黑龙江省伊春市嘉荫县,2016,240633.0
黑龙江省伊春市嘉荫县,2017,208269.0
黑龙江省伊春市嘉荫县,2018,240658.0
黑龙江省伊春市嘉荫县,2019,245731.0
黑龙江省伊春市嘉荫县,2020,249426.0
黑龙江省伊春市铁力市,2000,183203.0
黑龙江省伊春市铁力市,2001,201292.0
黑龙江省伊春市铁力市,2002,227578.0
黑龙江省伊春市铁力市,2003,252085.0
黑龙江省伊春市铁力市,2004,293998.0
黑龙江省伊春市铁力市,2005,258492.0
黑龙江省伊春市铁力市,2006,289506.0
黑龙江省伊春市铁力市,2007,345851.0
黑龙江省伊春市铁力市,2008,373554.0
黑龙江省伊春市铁力市,2009,413266.0
黑龙江省伊春市铁力市,2010,488159.0
黑龙江省伊春市铁力市,2011,592992.0
黑龙江省伊春市铁力市,2012,694216.0
黑龙江省伊春市铁力市,2013,774798.0
黑龙江省伊春市铁力市,2014,722788.0
黑龙江省伊春市铁力市,2015,740029.0
黑龙江省伊春市铁力市,2016,730488.0
黑龙江省伊春市铁力市,2017,722774.0
黑龙江省伊春市铁力市,2018,810118.0
黑龙江省伊春市铁力市,2019,801586.0
黑龙江省伊春市铁力市,2020,774006.0
黑龙江省佳木斯市桦南县,2000,130965.0
黑龙江省佳木斯市桦南县,2001,157849.0
黑龙江省佳木斯市桦南县,2002,178866.0
黑龙江省佳木斯市桦南县,2003,200073.0
黑龙江省佳木斯市桦南县,2004,228606.0
黑龙江省佳木斯市桦南县,2005,249655.0
黑龙江省佳木斯市桦南县,2006,284773.0
黑龙江省佳木斯市桦南县,2007,332115.0
黑龙江省佳木斯市桦南县,2008,399490.0
黑龙江省佳木斯市桦南县,2009,462716.0
黑龙江省佳木斯市桦南县,2010,584748.0
黑龙江省佳木斯市桦南县,2011,708250.0
黑龙江省佳木斯市桦南县,2012,836887.0
黑龙江省佳木斯市桦南县,2013,981740.0
黑龙江省佳木斯市桦南县,2014,1071224.0
黑龙江省佳木斯市桦南县,2015,1157518.0
黑龙江省佳木斯市桦南县,2016,1235761.0
黑龙江省佳木斯市桦南县,2017,1354373.0
黑龙江省佳木斯市桦南县,2018,1433874.0
黑龙江省佳木斯市桦南县,2019,1085857.0
黑龙江省佳木斯市桦南县,2020,1226610.0
黑龙江省佳木斯市桦川县,2000,65366.0
黑龙江省佳木斯市桦川县,2001,59411.0
黑龙江省佳木斯市桦川县,2002,61842.0
黑龙江省佳木斯市桦川县,2003,63001.0
黑龙江省佳木斯市桦川县,2004,68901.0
黑龙江省佳木斯市桦川县,2005,82424.0
黑龙江省佳木斯市桦川县,2006,94815.0
黑龙江省佳木斯市桦川县,2007,114362.0
黑龙江省佳木斯市桦川县,2008,146288.0
黑龙江省佳木斯市桦川县,2009,171094.0
黑龙江省佳木斯市桦川县,2010,204838.0
黑龙江省佳木斯市桦川县,2011,262394.0
黑龙江省佳木斯市桦川县,2012,400230.0
黑龙江省佳木斯市桦川县,2013,481657.0
黑龙江省佳木斯市桦川县,2014,506854.0
黑龙江省佳木斯市桦川县,2015,536290.0
黑龙江省佳木斯市桦川县,2016,549781.0
黑龙江省佳木斯市桦川县,2017,693394.0
黑龙江省佳木斯市桦川县,2018,733181.0
黑龙江省佳木斯市桦川县,2019,638103.0
黑龙江省佳木斯市桦川县,2020,691347.0
黑龙江省佳木斯市汤原县,2000,106300.0
黑龙江省佳木斯市汤原县,2001,118563.0
黑龙江省佳木斯市汤原县,2002,130087.0
黑龙江省佳木斯市汤原县,2003,141364.0
黑龙江省佳木斯市汤原县,2004,164103.0
黑龙江省佳木斯市汤原县,2005,165785.0
黑龙江省佳木斯市汤原县,2006,191955.0
黑龙江省佳木斯市汤原县,2007,232732.0
黑龙江省佳木斯市汤原县,2008,296283.0
黑龙江省佳木斯市汤原县,2009,344236.0
黑龙江省佳木斯市汤原县,2010,424664.0
黑龙江省佳木斯市汤原县,2011,549507.0
黑龙江省佳木斯市汤原县,2012,664313.0
黑龙江省佳木斯市汤原县,2013,736078.0
黑龙江省佳木斯市汤原县,2014,748033.0
黑龙江省佳木斯市汤原县,2015,794333.0
黑龙江省佳木斯市汤原县,2016,863396.0
黑龙江省佳木斯市汤原县,2017,822831.0
黑龙江省佳木斯市汤原县,2018,865914.0
黑龙江省佳木斯市汤原县,2019,652384.0
黑龙江省佳木斯市汤原县,2020,696865.0
黑龙江省佳木斯市同江市,2000,115226.0
